SMILES,Core,Arm,Target_PG,Point_Group,Geometry,Energy_kcal_mol,XYZ_Path,Source,Plane_RMSD,Plane_MaxDist
O=CNC1=CC(NC=O)=CC(NC=O)=CC(NC=O)=C1,cyclooctatetraene_C4,NHCHO_direct,C4,S4,nonplanar,-46.36213788226253,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000750.xyz,original_remaining,1.296638219696705,2.1332881768298324
O=[N+]([O-])C1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1,cyclooctatetraene_C4,NO2_direct,C4,S4,nonplanar,102.72789248698814,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000752.xyz,original_remaining,1.184026637962761,2.0109361123333063
O=[N+]([O-])c1ccc(C2=CC(c3ccc([N+](=O)[O-])cc3)=CC(c3ccc([N+](=O)[O-])cc3)=CC(c3ccc([N+](=O)[O-])cc3)=C2)cc1,cyclooctatetraene_C4,NO2_ph,C4,S4,nonplanar,256.8036455085356,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000753.xyz,original_remaining,2.7026686358770937,4.979243460462187
COC1=CC(OC)=CC(OC)=CC(OC)=C1,cyclooctatetraene_C4,OMe_direct,C4,S4,nonplanar,38.529404013968495,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000757.xyz,original_remaining,1.8288952369458347,2.8455925566425955
O=P(Cl)(Cl)C1=CC(P(=O)(Cl)Cl)=CC(P(=O)(Cl)Cl)=CC(P(=O)(Cl)Cl)=C1,cyclooctatetraene_C4,POCl2_direct,C4,S4,nonplanar,177.26080032836657,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000759.xyz,original_remaining,1.6107799490041361,3.328791455453504
C#CC1=CC(C#C)=CC(C#C)=CC(C#C)=C1,cyclooctatetraene_C4,ethynyl_direct,C4,S4,nonplanar,24.736246490105376,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000763.xyz,original_remaining,1.4499626999554416,2.497425340379344
CC1=CC(C)=CC(C)=CC(C)=C1,cyclooctatetraene_C4,methyl_direct,C4,S4,nonplanar,42.0667227749141,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000764.xyz,original_remaining,1.2517672647018725,1.9836400367864309
C=CC1=CC(C=C)=CC(C=C)=CC(C=C)=C1,cyclooctatetraene_C4,vinyl_direct,C4,S4,nonplanar,60.0410396308759,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000765.xyz,original_remaining,1.519434587585678,2.5103410290817867
C#Cc1ccc(-c2c(-c3ccc(C#C)cc3)c(-c3ccc(C#C)cc3)c(-c3ccc(C#C)cc3)c(-c3ccc(C#C)cc3)c2-c2ccc(C#C)cc2)cc1,hexaphenylbenzene_H6,ethynyl_direct,D6h,D6,nonplanar,177.85071181978918,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000942.xyz,original_remaining,1.3132401857261455,2.150587184836622
Brc1ccc(C2=C3C=CC(=N3)C(c3ccc(Br)cc3)=C3C=CC(=N3)C(c3ccc(Br)cc3)=C3C=CC(=N3)C(c3ccc(Br)cc3)=C3C=CC2=N3)cc1,porphyrin_C4,Br_direct,C4,S4,nonplanar,201.2785515711901,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_001077.xyz,original_remaining,2.1924344453530242,4.399892021938809
